"LI_BUF_TOTAL_SUM","LI_SUINI_CAPI_SUM","LI_BUF_MEAT_mean","LI_BUF_MILK_mean","LI_BUF_MIXED_mean","ASR","Year"
1330,2,138.875,1.875,25.5,"ALTO TANARO",2016
889,2,81.25,4.125,25.75,"ALTO TANARO",2017
972,1,92.75,3.25,25.5,"ALTO TANARO",2018
1092,1,105,3.25,28.25,"ALTO TANARO",2019
1056,0,102.75,3.25,26,"ALTO TANARO",2020
999,1,90.125,4.875,29.875,"ALTO TANARO",2021
996,0,90.625,4,29.875,"ALTO TANARO",2022
910,0,96.5714285714286,4.71428571428571,28.7142857142857,"ALTO TANARO",2023
1547,0,188,4.71428571428571,28.2857142857143,"ALTO TANARO",2024
2283,1447,67.8,159.3,1.2,"ALTO TARO",2011
2580,723,68.1,189.9,0,"ALTO TARO",2012
2595,1167,64,195.5,0,"ALTO TARO",2013
2686,1432,74.2,194.1,0.3,"ALTO TARO",2014
2603,406,65.3,195,0,"ALTO TARO",2015
2640,84,73.1,190.9,0,"ALTO TARO",2016
2592,62,74.1,182.3,2.8,"ALTO TARO",2017
2427,767,65.1,177.6,0,"ALTO TARO",2018
2409,68,69.8,171.1,0,"ALTO TARO",2019
2448,1717,74.4,170.4,0,"ALTO TARO",2020
2422,24,72.1,170.1,0,"ALTO TARO",2021
2927,1066,119,173.7,0,"ALTO TARO",2022
2869,22,118.1,168.8,0,"ALTO TARO",2023
2772,2015,124.2,153,0,"ALTO TARO",2024
2374,95,54.1666666666667,340.333333333333,1.16666666666667,"ALTOPIANO DI ASIAGO",2011
2505,95,58,357.333333333333,2.16666666666667,"ALTOPIANO DI ASIAGO",2012
2485,95,55.1666666666667,355.333333333333,3.66666666666667,"ALTOPIANO DI ASIAGO",2013
2455,99,44.3333333333333,360.833333333333,4,"ALTOPIANO DI ASIAGO",2014
2241,82,43.6666666666667,327.166666666667,2.66666666666667,"ALTOPIANO DI ASIAGO",2015
2448,31,42,365.166666666667,0.833333333333333,"ALTOPIANO DI ASIAGO",2016
2432,27,41.3333333333333,360.166666666667,3.83333333333333,"ALTOPIANO DI ASIAGO",2017
2258,36,45,327,4.33333333333333,"ALTOPIANO DI ASIAGO",2018
2231,36,45.6666666666667,317.5,8.66666666666667,"ALTOPIANO DI ASIAGO",2019
2323,48,44.1666666666667,332.333333333333,10.6666666666667,"ALTOPIANO DI ASIAGO",2020
2326,47,40.1666666666667,333,14.5,"ALTOPIANO DI ASIAGO",2021
2271,47,39,322,17.5,"ALTOPIANO DI ASIAGO",2022
2261,25,44.3333333333333,319.833333333333,12.6666666666667,"ALTOPIANO DI ASIAGO",2023
2224,13,49.1666666666667,302.666666666667,18.8333333333333,"ALTOPIANO DI ASIAGO",2024
187,22,7.15384615384615,0,7.23076923076923,"AREA DEL VERBANO",2011
164,30,12.1538461538462,0,0.461538461538462,"AREA DEL VERBANO",2012
178,23,13.8333333333333,0,1,"AREA DEL VERBANO",2013
195,18,14.5384615384615,0,0.461538461538462,"AREA DEL VERBANO",2014
207,35,15.5384615384615,0,0.384615384615385,"AREA DEL VERBANO",2015
220,45,16.0769230769231,0,0.846153846153846,"AREA DEL VERBANO",2016
211,36,16.25,0,1.33333333333333,"AREA DEL VERBANO",2017
242,21,19.1666666666667,0,1,"AREA DEL VERBANO",2018
260,39,19.5833333333333,0.25,1.83333333333333,"AREA DEL VERBANO",2019
258,29,19.1666666666667,0.5,1.83333333333333,"AREA DEL VERBANO",2020
252,29,20.8181818181818,0.545454545454545,1.54545454545455,"AREA DEL VERBANO",2021
205,20,17.3636363636364,0.545454545454545,0.727272727272727,"AREA DEL VERBANO",2022
228,20,19.6363636363636,0.363636363636364,0.727272727272727,"AREA DEL VERBANO",2023
337,18,27.1666666666667,0,0.916666666666667,"AREA DEL VERBANO",2024
3758,2083,46.4242424242424,52.8181818181818,14.6363636363636,"BASSA BRIANZA",2011
3824,2477,46.8125,52.71875,19.96875,"BASSA BRIANZA",2012
3932,2324,50.4375,50.59375,21.84375,"BASSA BRIANZA",2013
3894,2366,43.1470588235294,48.4411764705882,22.9411764705882,"BASSA BRIANZA",2014
3876,1993,43.5151515151515,50.5757575757576,23.3636363636364,"BASSA BRIANZA",2015
3902,1926,42.7272727272727,50.3030303030303,25.2121212121212,"BASSA BRIANZA",2016
3782,2581,33.1515151515151,49.7878787878788,31.6666666666667,"BASSA BRIANZA",2017
3648,2671,30.6969696969697,48.969696969697,30.8787878787879,"BASSA BRIANZA",2018
3499,2185,30.125,47.9375,31.28125,"BASSA BRIANZA",2019
3426,2291,34.1515151515151,45.8484848484849,23.8181818181818,"BASSA BRIANZA",2020
3437,2545,34.3823529411765,57.5294117647059,9.17647058823529,"BASSA BRIANZA",2021
3356,1557,34.25,61.78125,8.84375,"BASSA BRIANZA",2022
3307,607,35.40625,59.59375,8.34375,"BASSA BRIANZA",2023
3200,480,39.28125,56.90625,3.8125,"BASSA BRIANZA",2024
6385,56330,337.5,450.125,10.5,"BASSA MODENESE",2011
5868,49454,256.125,467,10.375,"BASSA MODENESE",2012
5867,44780,228.125,498.875,6.375,"BASSA MODENESE",2013
6364,41386,224.875,570.625,0,"BASSA MODENESE",2014
6745,43563,253.25,589.875,0,"BASSA MODENESE",2015
6766,46795,251.375,593,1.375,"BASSA MODENESE",2016
6149,58284,166,600.25,2.375,"BASSA MODENESE",2017
6686,52816,269.125,566.625,0,"BASSA MODENESE",2018
6295,59471,199.875,587,0,"BASSA MODENESE",2019
6172,63123,161.25,610.25,0,"BASSA MODENESE",2020
5682,63780,111.5,598.75,0,"BASSA MODENESE",2021
5921,57246,110,547.888888888889,0,"BASSA MODENESE",2022
6044,55620,128.555555555556,543,0,"BASSA MODENESE",2023
5913,54775,113.666666666667,543.333333333333,0,"BASSA MODENESE",2024
24636,159066,568.8125,965.875,5.0625,"BASSA REGGIANA",2011
24868,154909,522.6875,1028.875,2.6875,"BASSA REGGIANA",2012
24378,142620,431.1875,1088.75,3.6875,"BASSA REGGIANA",2013
24745,136760,452.25,1090.1875,4.125,"BASSA REGGIANA",2014
25512,146847,533,1060.25,1.25,"BASSA REGGIANA",2015
24521,140954,489,1043.375,0.1875,"BASSA REGGIANA",2016
25017,128112,491.25,1071.75,0.5625,"BASSA REGGIANA",2017
25887,138401,550.5,1059.75,7.6875,"BASSA REGGIANA",2018
26536,142896,565.0625,1093.4375,0,"BASSA REGGIANA",2019
25862,138971,483.125,1133.25,0,"BASSA REGGIANA",2020
27257,130344,518.6875,1184.6875,0.1875,"BASSA REGGIANA",2021
26066,127964,483,1145.75,0.375,"BASSA REGGIANA",2022
25790,130527,513.5625,1098.1875,0.125,"BASSA REGGIANA",2023
24997,137389,454.375,1107.6875,0.25,"BASSA REGGIANA",2024
661,51,20.1111111111111,43.4444444444444,9.88888888888889,"BASSA VALSASSINA",2011
674,59,19.4444444444444,46.6666666666667,8.77777777777778,"BASSA VALSASSINA",2012
733,82,18,53.3333333333333,10.1111111111111,"BASSA VALSASSINA",2013
741,82,18.7777777777778,53.6666666666667,9.88888888888889,"BASSA VALSASSINA",2014
729,92,21.1111111111111,49.7777777777778,10.1111111111111,"BASSA VALSASSINA",2015
778,104,23.4444444444444,52,11,"BASSA VALSASSINA",2016
769,113,22.7777777777778,50.4444444444444,12.2222222222222,"BASSA VALSASSINA",2017
746,123,21.4444444444444,46.4444444444444,15,"BASSA VALSASSINA",2018
761,136,24.4444444444444,44.7777777777778,15.3333333333333,"BASSA VALSASSINA",2019
763,108,14.7777777777778,42.3333333333333,27.6666666666667,"BASSA VALSASSINA",2020
795,108,16.1111111111111,42.8888888888889,29.3333333333333,"BASSA VALSASSINA",2021
730,110,11.8888888888889,43.4444444444444,25.7777777777778,"BASSA VALSASSINA",2022
753,104,20.3333333333333,39.7777777777778,23.5555555555556,"BASSA VALSASSINA",2023
755,91,25.6666666666667,39.1111111111111,19.1111111111111,"BASSA VALSASSINA",2024
17265,17666,8627.5,4.5,0.5,"BASSO ADIGE",2011
17451,19720,8720,5.5,0,"BASSO ADIGE",2012
17803,21420,8896.5,5,0,"BASSO ADIGE",2013
17297,14718,8645.5,3,0,"BASSO ADIGE",2014
18532,12969,9262.5,3.5,0,"BASSO ADIGE",2015
18445,13004,9220.5,0,2,"BASSO ADIGE",2016
20715,9861,10357,0,0.5,"BASSO ADIGE",2017
20843,9879,10419.5,0,2,"BASSO ADIGE",2018
18935,9990,9467.5,0,0,"BASSO ADIGE",2019
21462,9900,10729.5,0,1.5,"BASSO ADIGE",2020
20722,10596,10356.5,0,4.5,"BASSO ADIGE",2021
20908,10220,10441.5,0,12.5,"BASSO ADIGE",2022
20674,6478,10326.5,0,10.5,"BASSO ADIGE",2023
17011,6833,8490,0,15.5,"BASSO ADIGE",2024
13709,62984,296.6,1074.3,0,"BASSO ARDA",2011
13327,64118,221.1,1111.6,0,"BASSO ARDA",2012
12893,46841,169.1,1120.2,0,"BASSO ARDA",2013
14283,75875,265.4,1162.9,0,"BASSO ARDA",2014
14329,78843,240.4,1192.5,0,"BASSO ARDA",2015
14481,82464,190.8,1257.3,0,"BASSO ARDA",2016
14697,89409,183.1,1286.6,0,"BASSO ARDA",2017
15357,85517,181,1354.7,0,"BASSO ARDA",2018
15437,98074,184.8,1358.9,0,"BASSO ARDA",2019
15791,101664,216,1363.1,0,"BASSO ARDA",2020
15683,99192,190,1378.3,0,"BASSO ARDA",2021
16188,91261,207.8,1411,0,"BASSO ARDA",2022
15813,91492,192.9,1388.4,0,"BASSO ARDA",2023
14187,90111,139.3,1279.4,0,"BASSO ARDA",2024
3527,30219,139.615384615385,125.076923076923,6.61538461538461,"BASSO PAVESE",2011
3668,34757,150.307692307692,127.230769230769,4.61538461538461,"BASSO PAVESE",2012
3112,55550,127.769230769231,94.5384615384615,17.0769230769231,"BASSO PAVESE",2013
3175,56521,129.769230769231,101.923076923077,12.5384615384615,"BASSO PAVESE",2014
3549,54362,159.75,114.5,21.5,"BASSO PAVESE",2015
3691,46585,154.692307692308,102.846153846154,26.3846153846154,"BASSO PAVESE",2016
4168,46495,174,116.692307692308,29.9230769230769,"BASSO PAVESE",2017
4017,51134,157.692307692308,116.538461538462,34.7692307692308,"BASSO PAVESE",2018
4148,47789,154.307692307692,127.307692307692,37.4615384615385,"BASSO PAVESE",2019
4309,49961,169.384615384615,133,29.0769230769231,"BASSO PAVESE",2020
4100,57265,157.153846153846,138,20.2307692307692,"BASSO PAVESE",2021
4106,45548,159.692307692308,141.076923076923,15.0769230769231,"BASSO PAVESE",2022
3838,41423,137.5,101.142857142857,35.5,"BASSO PAVESE",2023
3810,37171,144.642857142857,89.7857142857143,37.7142857142857,"BASSO PAVESE",2024
31285,74390,597.833333333333,655.333333333333,484.888888888889,"BASSO PELLICE",2011
31064,73719,1025.77777777778,511,189,"BASSO PELLICE",2012
31739,71992,1045.22222222222,526.833333333333,191.222222222222,"BASSO PELLICE",2013
32536,71617,1074.16666666667,549.166666666667,184.222222222222,"BASSO PELLICE",2014
31431,73259,1014.72222222222,536.222222222222,195.222222222222,"BASSO PELLICE",2015
34023,74285,1156.5,546.777777777778,186.888888888889,"BASSO PELLICE",2016
33837,73144,1153.88888888889,534.555555555556,191.388888888889,"BASSO PELLICE",2017
33479,80697,1125.33333333333,541.444444444444,193.166666666667,"BASSO PELLICE",2018
34034,85224,1150.5,564.888888888889,175.388888888889,"BASSO PELLICE",2019
34999,87769,1186.27777777778,575.555555555556,182.555555555556,"BASSO PELLICE",2020
36677,91873,1265.88888888889,636.833333333333,134.888888888889,"BASSO PELLICE",2021
35875,86554,1216,652.111111111111,124.944444444444,"BASSO PELLICE",2022
35964,92931,1219.16666666667,642.444444444444,136.388888888889,"BASSO PELLICE",2023
41923,94619,1554.44444444444,608.222222222222,166.388888888889,"BASSO PELLICE",2024
3304,6583,307.375,105.25,0.375,"BASSO PIAVE",2011
3245,5320,301,104.625,0,"BASSO PIAVE",2012
2542,3302,213.875,103.875,0,"BASSO PIAVE",2013
1253,3428,49.625,98.125,8.875,"BASSO PIAVE",2014
1295,2767,54.625,99,8.25,"BASSO PIAVE",2015
1413,1273,69.25,106.75,0.625,"BASSO PIAVE",2016
1465,487,73.375,109.25,0.5,"BASSO PIAVE",2017
1606,517,101.625,99.125,0,"BASSO PIAVE",2018
1707,2270,106.125,107.25,0,"BASSO PIAVE",2019
1841,2150,136.5,93.625,0,"BASSO PIAVE",2020
1840,2173,137.875,92.125,0,"BASSO PIAVE",2021
1671,2510,117,91.875,0,"BASSO PIAVE",2022
1593,2503,104.75,94.375,0,"BASSO PIAVE",2023
1953,1877,146,98.125,0,"BASSO PIAVE",2024
2891,22149,404.833333333333,68.5,8.5,"BONIFICA FERRARESE OCCIDENTALE",2011
2979,24390,422.666666666667,62.5,11.3333333333333,"BONIFICA FERRARESE OCCIDENTALE",2012
2860,26295,388.666666666667,88,0,"BONIFICA FERRARESE OCCIDENTALE",2013
2991,24700,410.166666666667,88.3333333333333,0,"BONIFICA FERRARESE OCCIDENTALE",2014
2687,21974,347,100.833333333333,0,"BONIFICA FERRARESE OCCIDENTALE",2015
2659,25735,365.5,77.6666666666667,0,"BONIFICA FERRARESE OCCIDENTALE",2016
7348,23894,1146,78.6666666666667,0,"BONIFICA FERRARESE OCCIDENTALE",2017
7196,26435,1120,79.3333333333333,0,"BONIFICA FERRARESE OCCIDENTALE",2018
8540,22242,995.875,71.625,0,"BONIFICA FERRARESE OCCIDENTALE",2019
9099,25450,1061.75,75.625,0,"BONIFICA FERRARESE OCCIDENTALE",2020
9503,25919,1269.14285714286,88.4285714285714,0,"BONIFICA FERRARESE OCCIDENTALE",2021
9542,26714,1276.42857142857,86.7142857142857,0,"BONIFICA FERRARESE OCCIDENTALE",2022
9064,23731,1217.42857142857,77.4285714285714,0,"BONIFICA FERRARESE OCCIDENTALE",2023
8049,20952,1078.14285714286,71.7142857142857,0,"BONIFICA FERRARESE OCCIDENTALE",2024
11835,4589,2250.6,77.6,38.8,"BONIFICA FERRARESE ORIENTALE",2011
11865,8240,2250,82.8,40.2,"BONIFICA FERRARESE ORIENTALE",2012
11869,8785,2244.4,129.4,0,"BONIFICA FERRARESE ORIENTALE",2013
12816,8440,2009.33333333333,126.666666666667,0,"BONIFICA FERRARESE ORIENTALE",2014
9875,5583,1517.33333333333,128.5,0,"BONIFICA FERRARESE ORIENTALE",2015
11546,3735,1806.5,117.666666666667,0.166666666666667,"BONIFICA FERRARESE ORIENTALE",2016
11704,5205,1831.33333333333,119.166666666667,0.166666666666667,"BONIFICA FERRARESE ORIENTALE",2017
11072,8373,1729,116.333333333333,0,"BONIFICA FERRARESE ORIENTALE",2018
11218,7242,1746,123.666666666667,0,"BONIFICA FERRARESE ORIENTALE",2019
10077,8226,1544.83333333333,134.666666666667,0,"BONIFICA FERRARESE ORIENTALE",2020
12182,8081,1896.33333333333,134,0,"BONIFICA FERRARESE ORIENTALE",2021
12253,7947,1921,121.166666666667,0,"BONIFICA FERRARESE ORIENTALE",2022
11817,9430,1836.16666666667,133.166666666667,0.166666666666667,"BONIFICA FERRARESE ORIENTALE",2023
11524,4241,1799.83333333333,120.833333333333,0,"BONIFICA FERRARESE ORIENTALE",2024
67,42,5.25,8.25,3.25,"BRIANZA COMASCA NORD-ORIENTALE",2011
80,38,7.25,9.5,3.25,"BRIANZA COMASCA NORD-ORIENTALE",2012
85,19,6.75,11.75,2.75,"BRIANZA COMASCA NORD-ORIENTALE",2013
95,19,8.75,12,3,"BRIANZA COMASCA NORD-ORIENTALE",2014
100,19,8.75,13,3.25,"BRIANZA COMASCA NORD-ORIENTALE",2015
102,17,7.25,3.5,14.75,"BRIANZA COMASCA NORD-ORIENTALE",2016
92,17,5.5,3.5,14,"BRIANZA COMASCA NORD-ORIENTALE",2017
88,20,5.5,2.75,13.75,"BRIANZA COMASCA NORD-ORIENTALE",2018
81,18,5.75,1.25,13.25,"BRIANZA COMASCA NORD-ORIENTALE",2019
82,14,7.75,1,11.75,"BRIANZA COMASCA NORD-ORIENTALE",2020
96,18,9.75,0.5,13.75,"BRIANZA COMASCA NORD-ORIENTALE",2021
78,10,11.6666666666667,1.33333333333333,13,"BRIANZA COMASCA NORD-ORIENTALE",2022
108,7,19.3333333333333,1.66666666666667,15,"BRIANZA COMASCA NORD-ORIENTALE",2023
116,8,21.3333333333333,1.66666666666667,15.6666666666667,"BRIANZA COMASCA NORD-ORIENTALE",2024
3365,151,107.789473684211,65.5789473684211,3.73684210526316,"BRIANZA COMASCA OCCIDENTALE",2011
3501,194,114.894736842105,66.1052631578947,3.26315789473684,"BRIANZA COMASCA OCCIDENTALE",2012
3238,272,106.888888888889,69.5555555555556,3.44444444444444,"BRIANZA COMASCA OCCIDENTALE",2013
3132,265,113.588235294118,67.8823529411765,2.76470588235294,"BRIANZA COMASCA OCCIDENTALE",2014
3176,244,106.388888888889,68.6666666666667,1.38888888888889,"BRIANZA COMASCA OCCIDENTALE",2015
3153,142,111.833333333333,62.3888888888889,0.944444444444444,"BRIANZA COMASCA OCCIDENTALE",2016
3458,166,128.388888888889,62.6111111111111,1.11111111111111,"BRIANZA COMASCA OCCIDENTALE",2017
3888,154,150.111111111111,63.6666666666667,2.22222222222222,"BRIANZA COMASCA OCCIDENTALE",2018
3182,191,112.944444444444,59.1666666666667,4.66666666666667,"BRIANZA COMASCA OCCIDENTALE",2019
2990,181,106.055555555556,51.1111111111111,8.94444444444444,"BRIANZA COMASCA OCCIDENTALE",2020
3155,152,117,50.5555555555556,7.72222222222222,"BRIANZA COMASCA OCCIDENTALE",2021
2845,118,103.294117647059,56.8235294117647,7.23529411764706,"BRIANZA COMASCA OCCIDENTALE",2022
2247,117,64.6666666666667,52.8888888888889,7.27777777777778,"BRIANZA COMASCA OCCIDENTALE",2023
2124,110,67.7058823529412,52.1764705882353,5.05882352941176,"BRIANZA COMASCA OCCIDENTALE",2024
0,472,NA,NA,NA,"BRIANZA MILANESE",2011
0,515,NA,NA,NA,"BRIANZA MILANESE",2012
1806,402,123.666666666667,76.2222222222222,0.777777777777778,"BRIANZA MILANESE",2013
1865,637,119.7,61.2,5.6,"BRIANZA MILANESE",2014
1794,333,112.4,63.2,3.8,"BRIANZA MILANESE",2015
1739,411,111.1,60.3,2.5,"BRIANZA MILANESE",2016
898,385,32,64.1111111111111,3.66666666666667,"BRIANZA MILANESE",2017
1606,456,100.8,56.4,3.4,"BRIANZA MILANESE",2018
1553,463,94.3,57.5,3.5,"BRIANZA MILANESE",2019
1537,520,86.9,57.1,9.7,"BRIANZA MILANESE",2020
1490,319,94.8888888888889,65.6666666666667,5,"BRIANZA MILANESE",2021
1359,400,97,65.625,7.25,"BRIANZA MILANESE",2022
1490,277,134,70.1428571428571,8.71428571428571,"BRIANZA MILANESE",2023
1282,188,97.125,54.125,9,"BRIANZA MILANESE",2024
29,0,7.25,0,0,"CADORE MERIDIONALE",2011
34,12,8.5,0,0,"CADORE MERIDIONALE",2012
30,11,2,0,8,"CADORE MERIDIONALE",2013
35,11,2.66666666666667,0,9,"CADORE MERIDIONALE",2014
29,12,1.33333333333333,0,8.33333333333333,"CADORE MERIDIONALE",2015
59,25,6,2.5,6.25,"CADORE MERIDIONALE",2016
63,11,7.75,0.75,7.25,"CADORE MERIDIONALE",2017
60,16,8.25,0.75,6,"CADORE MERIDIONALE",2018
55,15,7,1.5,5.25,"CADORE MERIDIONALE",2019
69,21,9.5,1.5,6.25,"CADORE MERIDIONALE",2020
61,21,10,0,5.25,"CADORE MERIDIONALE",2021
49,21,6.5,0,5.75,"CADORE MERIDIONALE",2022
41,21,4.5,0,5.75,"CADORE MERIDIONALE",2023
33,5,2.75,0,5.5,"CADORE MERIDIONALE",2024
174,5,7.16666666666667,21.8333333333333,0,"CADORE NORD-OCCIDENTALE",2011
177,5,10.2,25.2,0,"CADORE NORD-OCCIDENTALE",2012
165,5,5.8,27.2,0,"CADORE NORD-OCCIDENTALE",2013
209,5,8.71428571428571,21.1428571428571,0,"CADORE NORD-OCCIDENTALE",2014
173,5,6.8,27.8,0,"CADORE NORD-OCCIDENTALE",2015
172,5,4.85714285714286,19.7142857142857,0,"CADORE NORD-OCCIDENTALE",2016
155,5,3.5,22.3333333333333,0,"CADORE NORD-OCCIDENTALE",2017
135,5,3.33333333333333,19.1666666666667,0,"CADORE NORD-OCCIDENTALE",2018
127,5,3,22.4,0,"CADORE NORD-OCCIDENTALE",2019
130,8,2.33333333333333,19.3333333333333,0,"CADORE NORD-OCCIDENTALE",2020
133,8,2.28571428571429,16.7142857142857,0,"CADORE NORD-OCCIDENTALE",2021
125,8,2.33333333333333,18.5,0,"CADORE NORD-OCCIDENTALE",2022
129,5,2.16666666666667,19.3333333333333,0,"CADORE NORD-OCCIDENTALE",2023
137,5,3.2,24.2,0,"CADORE NORD-OCCIDENTALE",2024
271,30,9.25,24.625,0,"CADORE NORD-ORIENTALE",2011
283,31,7.77777777777778,23.4444444444444,0.222222222222222,"CADORE NORD-ORIENTALE",2012
282,25,8.25,26.375,0.625,"CADORE NORD-ORIENTALE",2013
312,32,7.375,31,0.625,"CADORE NORD-ORIENTALE",2014
322,25,7,32.5,0.75,"CADORE NORD-ORIENTALE",2015
334,25,8.5,32.625,0.625,"CADORE NORD-ORIENTALE",2016
325,26,8.16666666666667,45.3333333333333,0.666666666666667,"CADORE NORD-ORIENTALE",2017
303,28,4.28571428571429,38.7142857142857,0.285714285714286,"CADORE NORD-ORIENTALE",2018
300,50,8.16666666666667,41.8333333333333,0,"CADORE NORD-ORIENTALE",2019
287,48,8.66666666666667,39.1666666666667,0,"CADORE NORD-ORIENTALE",2020
268,48,8.33333333333333,35.8333333333333,0.5,"CADORE NORD-ORIENTALE",2021
297,48,7.57142857142857,33,1.85714285714286,"CADORE NORD-ORIENTALE",2022
288,42,8.5,38.6666666666667,0.833333333333333,"CADORE NORD-ORIENTALE",2023
279,42,7.42857142857143,32.2857142857143,0.142857142857143,"CADORE NORD-ORIENTALE",2024
2077,974,141.5,100.5,17.625,"COLLI BERICI",2011
2012,2132,138.125,97.25,16.125,"COLLI BERICI",2012
1901,2207,123.75,105.625,8.25,"COLLI BERICI",2013
1802,2255,113.875,107.875,3.5,"COLLI BERICI",2014
1959,1557,140.125,86.625,18.125,"COLLI BERICI",2015
1946,1485,131.625,89.75,21.875,"COLLI BERICI",2016
2189,3849,138.888888888889,93.1111111111111,11.2222222222222,"COLLI BERICI",2017
3565,5223,209.3,145.3,1.9,"COLLI BERICI",2018
3666,5139,223.8,139.7,3.1,"COLLI BERICI",2019
3419,4565,216.3,125.6,0,"COLLI BERICI",2020
3396,3201,213.5,126.1,0,"COLLI BERICI",2021
3240,3200,200.6,123.4,0,"COLLI BERICI",2022
3318,1518,211.1,120.6,0.1,"COLLI BERICI",2023
3242,1546,208.4,115.8,0,"COLLI BERICI",2024
2780,604,231,27,20,"COLLI EUGANEI",2011
2675,764,225.3,28.1,14.1,"COLLI EUGANEI",2012
2480,660,205.9,27.9,14.2,"COLLI EUGANEI",2013
2408,634,208.8,17.7,14.3,"COLLI EUGANEI",2014
2317,498,200,18.3,13.4,"COLLI EUGANEI",2015
2465,508,218.5,18.4,9.6,"COLLI EUGANEI",2016
2259,497,199.8,16.5,9.6,"COLLI EUGANEI",2017
2106,676,184.2,14.1,12.3,"COLLI EUGANEI",2018
2102,1663,185.1,19.8,5.3,"COLLI EUGANEI",2019
1925,1034,170.2,18,4.3,"COLLI EUGANEI",2020
1487,815,126.9,18.5,3.3,"COLLI EUGANEI",2021
1703,1332,147.6,20.1,2.6,"COLLI EUGANEI",2022
2058,1303,181.5,21.1,3.2,"COLLI EUGANEI",2023
2036,1315,186.2,16.8,0.6,"COLLI EUGANEI",2024
1478,119,11.5909090909091,34.6363636363636,20.9545454545455,"COLLINA INTERNA",2011
1500,118,31.6363636363636,27.2727272727273,9.27272727272727,"COLLINA INTERNA",2012
1474,107,30.8181818181818,26.4545454545455,9.72727272727273,"COLLINA INTERNA",2013
1473,107,34.3333333333333,26.3333333333333,9.47619047619048,"COLLINA INTERNA",2014
1582,87,35.7727272727273,27.3636363636364,8.77272727272727,"COLLINA INTERNA",2015
1592,100,39,25.8181818181818,7.54545454545455,"COLLINA INTERNA",2016
1557,93,39.6190476190476,26.6190476190476,7.90476190476191,"COLLINA INTERNA",2017
1507,91,37.2380952380952,27.2857142857143,7.23809523809524,"COLLINA INTERNA",2018
1715,99,40.5217391304348,27.7391304347826,6.30434782608696,"COLLINA INTERNA",2019
1709,78,44.0869565217391,23.9565217391304,6.26086956521739,"COLLINA INTERNA",2020
1839,63,46.625,23,7,"COLLINA INTERNA",2021
1781,49,44.0869565217391,25.8260869565217,7.52173913043478,"COLLINA INTERNA",2022
2483,20,77.6818181818182,26.3636363636364,8.81818181818182,"COLLINA INTERNA",2023
2874,20,93.304347826087,23.2608695652174,8.39130434782609,"COLLINA INTERNA",2024
95,0,17.5,0,6.25,"COLLINE",2011
99,3,24.75,0,0,"COLLINE",2012
92,0,23,0,0,"COLLINE",2013
82,0,20.5,0,0,"COLLINE",2014
56,0,14,0,0,"COLLINE",2015
62,0,31,0,0,"COLLINE",2016
51,1,17,0,0,"COLLINE",2017
81,2,27,0,0,"COLLINE",2018
62,0,20.6666666666667,0,0,"COLLINE",2019
93,0,31,0,0,"COLLINE",2020
98,0,32.6666666666667,0,0,"COLLINE",2021
79,0,26.3333333333333,0,0,"COLLINE",2022
72,1,24,0,0,"COLLINE",2023
148,2,49.3333333333333,0,0,"COLLINE",2024
1666,155,153.3,2.1,11.2,"COLLINE DEL BASSO BORMIDA DI MILLESIMO E DI SPIGNO",2011
1665,225,166.2,0,0.3,"COLLINE DEL BASSO BORMIDA DI MILLESIMO E DI SPIGNO",2012
1696,161,168.8,0,0.8,"COLLINE DEL BASSO BORMIDA DI MILLESIMO E DI SPIGNO",2013
1695,140,168.3,0,1.2,"COLLINE DEL BASSO BORMIDA DI MILLESIMO E DI SPIGNO",2014
1582,151,156.8,0,1.4,"COLLINE DEL BASSO BORMIDA DI MILLESIMO E DI SPIGNO",2015
1633,107,161.6,0.1,1.6,"COLLINE DEL BASSO BORMIDA DI MILLESIMO E DI SPIGNO",2016
1647,167,162.7,0.1,1.9,"COLLINE DEL BASSO BORMIDA DI MILLESIMO E DI SPIGNO",2017
1594,134,158.2,0,1.2,"COLLINE DEL BASSO BORMIDA DI MILLESIMO E DI SPIGNO",2018
1581,188,156.3,0,1.8,"COLLINE DEL BASSO BORMIDA DI MILLESIMO E DI SPIGNO",2019
1524,131,149.2,1.6,1.6,"COLLINE DEL BASSO BORMIDA DI MILLESIMO E DI SPIGNO",2020
