"x","y","o3_aot40v_22"
4487000,2605000,23750.18359375
4489000,2605000,27549.39453125
4491000,2605000,28874.830078125
4493000,2605000,23213.08203125
4495000,2605000,21115.689453125
4497000,2605000,20479.142578125
4499000,2605000,21616.708984375
4501000,2605000,25584.1796875
4503000,2605000,21275.806640625
4505000,2605000,22009.630859375
4507000,2605000,21626.81640625
4509000,2605000,20735.68359375
4511000,2605000,17260.822265625
4513000,2605000,19290.28515625
4515000,2605000,19832.5625
4517000,2605000,20985.484375
4519000,2605000,23835.26953125
4521000,2605000,20522.47265625
4523000,2605000,24318.21875
4525000,2605000,23310.28515625
4527000,2605000,21579.271484375
4529000,2605000,16481.826171875
4531000,2605000,16090.6279296875
4533000,2605000,14584.40234375
4535000,2605000,13710.5009765625
4537000,2605000,14302.048828125
4539000,2605000,14542.2734375
4541000,2605000,13339.5517578125
4057000,2603000,28880.015625
4059000,2603000,28628.33984375
4061000,2603000,26604.98828125
4063000,2603000,26608.72265625
4065000,2603000,26614.841796875
4067000,2603000,25624.44921875
4069000,2603000,23677.974609375
4071000,2603000,24092.16015625
4073000,2603000,25279.892578125
4075000,2603000,24837.84375
4077000,2603000,24262.001953125
4079000,2603000,23177.140625
4081000,2603000,23040.24609375
4083000,2603000,23599.2890625
4085000,2603000,24476.763671875
4087000,2603000,25784.822265625
4089000,2603000,27040.9140625
4091000,2603000,26219.5
4093000,2603000,21986.171875
4095000,2603000,20893.40234375
4097000,2603000,25164.029296875
4099000,2603000,27014.5234375
4101000,2603000,26994.7421875
4103000,2603000,24011.734375
4105000,2603000,23354.3359375
4107000,2603000,23756.10546875
4109000,2603000,23086.056640625
4111000,2603000,24473.314453125
4113000,2603000,23083.998046875
4115000,2603000,23759.072265625
4117000,2603000,25382.296875
4119000,2603000,24616.05078125
4121000,2603000,20937.126953125
4123000,2603000,23114.017578125
4125000,2603000,24806.42578125
4127000,2603000,26949.69140625
4129000,2603000,28268.921875
4131000,2603000,28547.59375
4133000,2603000,24574.478515625
4135000,2603000,21320.72265625
4137000,2603000,23454.875
4139000,2603000,27321.958984375
4141000,2603000,25257.673828125
4143000,2603000,21964.890625
4145000,2603000,28427.2265625
4147000,2603000,29754.67578125
4149000,2603000,30812.763671875
4151000,2603000,29239.369140625
4153000,2603000,32160.33203125
4155000,2603000,30302.716796875
4157000,2603000,28347.16796875
4159000,2603000,24445.470703125
4161000,2603000,26475.2734375
4163000,2603000,33872.1796875
4165000,2603000,38002.85546875
4167000,2603000,36619.5625
4169000,2603000,34808.9375
4171000,2603000,35896.41015625
4173000,2603000,38671.91796875
4175000,2603000,36110.94140625
4177000,2603000,37333.4296875
4179000,2603000,37292.35546875
4181000,2603000,36884.734375
4183000,2603000,34119.03125
4185000,2603000,32187.875
4187000,2603000,32507.9140625
4189000,2603000,30764.53125
4191000,2603000,27549.697265625
4193000,2603000,23359.73828125
4195000,2603000,23917.640625
4197000,2603000,26531.7265625
4199000,2603000,29548.76953125
4201000,2603000,32490.990234375
4203000,2603000,33862.125
4205000,2603000,32414.0859375
4207000,2603000,30694.248046875
4209000,2603000,28459.376953125
4211000,2603000,25429.578125
4213000,2603000,23196.92578125
4215000,2603000,22660.27734375
4217000,2603000,23896.96484375
4219000,2603000,26320.205078125
4221000,2603000,26749.876953125
4223000,2603000,28823.244140625
4225000,2603000,30712.078125
4227000,2603000,31293.4375
4229000,2603000,29366.19921875
4231000,2603000,27647.345703125
4233000,2603000,27465.36328125
4235000,2603000,26709.515625
4237000,2603000,24181.361328125
4239000,2603000,22239.712890625
4241000,2603000,25789.2890625
4243000,2603000,29425.5078125
4245000,2603000,34807.98046875
4247000,2603000,33099.87109375
4249000,2603000,34816.78125
4251000,2603000,32054.716796875
4253000,2603000,33286.37109375
4255000,2603000,35008.54296875
4257000,2603000,33321.30078125
4259000,2603000,28662.65625
4261000,2603000,28559.78125
4263000,2603000,27130.658203125
4265000,2603000,28148.98828125
4267000,2603000,28408.03125
4269000,2603000,28348.83984375
4271000,2603000,31546.521484375
4273000,2603000,32372.85546875
4275000,2603000,32576.9921875
4277000,2603000,28747.71484375
4279000,2603000,30896.1640625
4281000,2603000,34122.33984375
4283000,2603000,33384.82421875
4285000,2603000,32301.0234375
4287000,2603000,31056.33984375
4289000,2603000,34788.8203125
4291000,2603000,28902.51953125
4293000,2603000,27482.123046875
4295000,2603000,31858.80078125
4297000,2603000,36326.3046875
4299000,2603000,36166.83203125
4301000,2603000,34562.71875
4303000,2603000,32484.337890625
4305000,2603000,34263.15625
4307000,2603000,34866.0234375
4309000,2603000,32045.43359375
4311000,2603000,27722.75
4313000,2603000,26864.779296875
4315000,2603000,31767.44140625
4317000,2603000,32539.8671875
4319000,2603000,30845.603515625
4321000,2603000,31444.427734375
4323000,2603000,32906.75
4325000,2603000,34499.5546875
4327000,2603000,31286.4140625
4329000,2603000,30910.56640625
4331000,2603000,27780.75
4333000,2603000,29073.494140625
4335000,2603000,29251.796875
4337000,2603000,32070.21484375
4339000,2603000,31721.82421875
4341000,2603000,28644.48828125
4343000,2603000,30314.046875
4345000,2603000,32787.6875
4347000,2603000,33891.015625
4349000,2603000,33626.83203125
4351000,2603000,34920.328125
4353000,2603000,33810.3984375
4355000,2603000,34499.70703125
4357000,2603000,34501.640625
4359000,2603000,29360.203125
4361000,2603000,29813.23046875
4363000,2603000,32849.39453125
4365000,2603000,28579.134765625
4367000,2603000,32364.8671875
4369000,2603000,35933.6484375
4371000,2603000,38740.88671875
4373000,2603000,37027.4140625
4375000,2603000,35382.4921875
4377000,2603000,30439.541015625
4379000,2603000,26868.82421875
4381000,2603000,27951.0234375
4383000,2603000,33464.9375
4385000,2603000,35188.1875
4387000,2603000,35610.75390625
4389000,2603000,32379.50390625
4391000,2603000,30485.775390625
4393000,2603000,26601.140625
4395000,2603000,23849.609375
4397000,2603000,24021.712890625
4399000,2603000,26034.55859375
4401000,2603000,27702.927734375
4403000,2603000,27425.37109375
4405000,2603000,30335.94140625
4407000,2603000,27533.9765625
4409000,2603000,26277.62109375
4411000,2603000,23588.375
4413000,2603000,21082.87890625
4415000,2603000,19462.1796875
4417000,2603000,20182.4765625
4419000,2603000,24905.943359375
4421000,2603000,27070.3046875
4423000,2603000,26384.16015625
4425000,2603000,24267.0390625
4427000,2603000,25120.828125
4429000,2603000,27552.64453125
4431000,2603000,27821.7421875
4433000,2603000,26208.265625
4435000,2603000,22510.77734375
4437000,2603000,23780.23046875
4439000,2603000,25553.06640625
4441000,2603000,29674.240234375
4443000,2603000,29695.158203125
4445000,2603000,31174.392578125
4447000,2603000,31635.306640625
4449000,2603000,29928.640625
4451000,2603000,30554.095703125
4453000,2603000,32316.05078125
4455000,2603000,33223.890625
4457000,2603000,30905
4459000,2603000,35737.03515625
4461000,2603000,35397.078125
4463000,2603000,33314.5390625
4465000,2603000,29055.73046875
4467000,2603000,28392.32421875
4469000,2603000,28704.48828125
4471000,2603000,30170.501953125
4473000,2603000,29128.87890625
4475000,2603000,30397.1015625
4477000,2603000,29609.0625
4479000,2603000,27960.068359375
4481000,2603000,25940.076171875
4483000,2603000,23864.94140625
4485000,2603000,21015.12890625
4487000,2603000,22870.474609375
4489000,2603000,29402.126953125
4491000,2603000,31299.90234375
4493000,2603000,28979.51171875
4495000,2603000,24279.328125
4497000,2603000,27277.79296875
4499000,2603000,28471.142578125
4501000,2603000,29587.8125
4503000,2603000,26151.0625
4505000,2603000,25422.46875
4507000,2603000,23696.728515625
4509000,2603000,19764.8515625
4511000,2603000,17299.609375
4513000,2603000,22699.251953125
4515000,2603000,24681.73828125
4517000,2603000,24287.501953125
4519000,2603000,23706.3046875
4521000,2603000,20206.9140625
4523000,2603000,22260.609375
4525000,2603000,19967.03515625
4527000,2603000,18348.40625
4529000,2603000,20021.423828125
4531000,2603000,19702.3125
4533000,2603000,19008.720703125
4535000,2603000,17728.638671875
4537000,2603000,17678.35546875
4539000,2603000,15021.19921875
4541000,2603000,13199.0546875
4057000,2601000,28970.1171875
4059000,2601000,28617.20703125
4061000,2601000,26694.142578125
4063000,2601000,26697.564453125
4065000,2601000,26703.203125
4067000,2601000,25522.47265625
4069000,2601000,23085.18359375
4071000,2601000,23063.396484375
4073000,2601000,23535.73828125
4075000,2601000,22758.787109375
4077000,2601000,21648.46484375
4079000,2601000,21384.64453125
4081000,2601000,21959.9609375
4083000,2601000,23817.9296875
4085000,2601000,24635.45703125
4087000,2601000,27925.58203125
4089000,2601000,28105.669921875
4091000,2601000,23273.08203125
4093000,2601000,20313.943359375
4095000,2601000,22645.15625
4097000,2601000,25454.978515625
4099000,2601000,24430.28125
4101000,2601000,21114.412109375
4103000,2601000,21734.99609375
4105000,2601000,20039.65625
4107000,2601000,19506.078125
4109000,2601000,19716.87109375
4111000,2601000,19442.84375
4113000,2601000,21425.552734375
4115000,2601000,24761.470703125
4117000,2601000,24890.541015625
4119000,2601000,24150.1015625
4121000,2601000,22359.6953125
4123000,2601000,19676.3515625
4125000,2601000,23425.595703125
4127000,2601000,28087.158203125
4129000,2601000,28831.96875
4131000,2601000,24716.78125
4133000,2601000,23691.205078125
4135000,2601000,21634.11328125
4137000,2601000,25216.62890625
4139000,2601000,28206.74609375
4141000,2601000,23389.81640625
4143000,2601000,21394.2890625
4145000,2601000,24332.20703125
4147000,2601000,25977.763671875
4149000,2601000,33716.125
4151000,2601000,35737.828125
4153000,2601000,33238.59375
4155000,2601000,31955.80859375
4157000,2601000,28804.07421875
4159000,2601000,28166.3515625
4161000,2601000,34137.53125
4163000,2601000,39988.65625
4165000,2601000,38715.05859375
4167000,2601000,35449.390625
4169000,2601000,33561.66796875
4171000,2601000,33456.78125
4173000,2601000,36484.80859375
4175000,2601000,37325.30859375
4177000,2601000,34801.953125
4179000,2601000,33930.609375
4181000,2601000,36469.265625
4183000,2601000,34904.63671875
4185000,2601000,30382.203125
4187000,2601000,28000.798828125
4189000,2601000,25646.142578125
4191000,2601000,22613.44140625
4193000,2601000,24253.39453125
4195000,2601000,28840.53125
4197000,2601000,29248.97265625
4199000,2601000,29490.37109375
4201000,2601000,31280.541015625
4203000,2601000,33480.01953125
4205000,2601000,29068.482421875
4207000,2601000,24814.06640625
4209000,2601000,23903.71484375
4211000,2601000,24942.017578125
4213000,2601000,25959.25390625
4215000,2601000,24754.439453125
4217000,2601000,22750.162109375
4219000,2601000,21371.59375
4221000,2601000,21155.4296875
4223000,2601000,23606.73828125
4225000,2601000,28853.68359375
4227000,2601000,30655.421875
4229000,2601000,30412.240234375
4231000,2601000,30898.181640625
4233000,2601000,27475.0859375
4235000,2601000,25051.953125
4237000,2601000,24567.603515625
4239000,2601000,21257.068359375
4241000,2601000,24548.673828125
4243000,2601000,29671.234375
4245000,2601000,33731.734375
4247000,2601000,34098.28125
4249000,2601000,36968.99609375
4251000,2601000,33665.92578125
4253000,2601000,34537.21484375
4255000,2601000,30443.31640625
4257000,2601000,28150.0546875
4259000,2601000,29118.0625
4261000,2601000,31024.8203125
4263000,2601000,30076.61328125
4265000,2601000,33472.23046875
4267000,2601000,31983.73046875
4269000,2601000,30527.73828125
4271000,2601000,33568.18359375
4273000,2601000,33853.765625
4275000,2601000,35049.46875
4277000,2601000,28983.14453125
4279000,2601000,29072.3203125
4281000,2601000,34002.60546875
4283000,2601000,34481.51171875
4285000,2601000,33261.30859375
4287000,2601000,35261.73046875
4289000,2601000,33208.875
4291000,2601000,27866.751953125
4293000,2601000,27092.359375
4295000,2601000,30779.517578125
4297000,2601000,35027.0234375
4299000,2601000,36284.04296875
4301000,2601000,34092.6171875
4303000,2601000,35286.9140625
4305000,2601000,36087.66796875
4307000,2601000,33221.0546875
4309000,2601000,30252.748046875
4311000,2601000,26538.47265625
4313000,2601000,29447.29296875
4315000,2601000,32777.296875
4317000,2601000,35384.73828125
4319000,2601000,33052.4765625
4321000,2601000,30980.5234375
4323000,2601000,33599.57421875
4325000,2601000,34775.1875
4327000,2601000,32419.1953125
4329000,2601000,31475.990234375
4331000,2601000,28095.79296875
4333000,2601000,31262.224609375
4335000,2601000,29702.234375
4337000,2601000,32262.4140625
4339000,2601000,31478.259765625
4341000,2601000,32487.00390625
4343000,2601000,30355.849609375
4345000,2601000,28567.66015625
4347000,2601000,30017.40234375
4349000,2601000,32746.8984375
4351000,2601000,32846.95703125
4353000,2601000,33216.85546875
4355000,2601000,36113.1796875
4357000,2601000,35491.28125
4359000,2601000,32492.740234375
4361000,2601000,33783.125
4363000,2601000,36547.953125
4365000,2601000,30889.755859375
4367000,2601000,29331.38671875
4369000,2601000,34965.4453125
4371000,2601000,38174.4921875
4373000,2601000,36145.171875
4375000,2601000,33544.8359375
4377000,2601000,28417.546875
4379000,2601000,32364.2734375
4381000,2601000,34241.625
4383000,2601000,35067.4375
4385000,2601000,33017.30859375
4387000,2601000,31462.505859375
4389000,2601000,31457.109375
4391000,2601000,27343.193359375
4393000,2601000,23999.568359375
4395000,2601000,25901.2890625
4397000,2601000,29897.19140625
4399000,2601000,31662.96875
4401000,2601000,29430.50390625
4403000,2601000,29468.162109375
4405000,2601000,28660.9296875
4407000,2601000,28384.671875
4409000,2601000,29326.1015625
4411000,2601000,28734.505859375
4413000,2601000,25323.50390625
4415000,2601000,21669.9453125
4417000,2601000,19501.296875
4419000,2601000,20788.013671875
4421000,2601000,24306.5234375
4423000,2601000,23921.29296875
4425000,2601000,21492.19140625
4427000,2601000,25170.359375
4429000,2601000,25878.3828125
4431000,2601000,25964.2421875
4433000,2601000,23414.09765625
4435000,2601000,22722.66015625
4437000,2601000,24196.30859375
4439000,2601000,27798.1640625
4441000,2601000,35827.984375
4443000,2601000,35178.34375
4445000,2601000,32294.552734375
4447000,2601000,33596.10546875
4449000,2601000,31712.734375
4451000,2601000,32882.1640625
4453000,2601000,35425.13671875
4455000,2601000,34284.91015625
4457000,2601000,32415.751953125
4459000,2601000,32953.03125
4461000,2601000,36014.41796875
4463000,2601000,31527.044921875
4465000,2601000,28449.142578125
4467000,2601000,27704.046875
4469000,2601000,26733.037109375
4471000,2601000,30064.96484375
4473000,2601000,28219
4475000,2601000,28383.07421875
4477000,2601000,30826.96484375
