"x","y","o3_aot40f_22"
4241000,2369000,53106.01953125
4243000,2369000,57108.87109375
4245000,2369000,59556.84765625
4247000,2369000,60351.01953125
4249000,2369000,59050.3046875
4251000,2369000,51908.078125
4253000,2369000,50388.7734375
4255000,2369000,49545.28125
4257000,2369000,48122.6015625
4259000,2369000,47110.62109375
4261000,2369000,47432.82421875
4263000,2369000,47263.79296875
4265000,2369000,51105.37109375
4267000,2369000,49103.796875
4269000,2369000,46772.03125
4271000,2369000,41753.8203125
4273000,2369000,39624.6875
4275000,2369000,40432.08203125
4277000,2369000,44904.359375
4279000,2369000,43903.171875
4281000,2369000,40977.19921875
4283000,2369000,38281.37109375
4285000,2369000,37791.31640625
4287000,2369000,39273.82421875
4289000,2369000,42416.46484375
4291000,2369000,39266.3984375
4293000,2369000,37201.64453125
4295000,2369000,36022.62890625
4297000,2369000,35084.12890625
4299000,2369000,39668.73046875
4301000,2369000,41493.84375
4303000,2369000,39097.62109375
4305000,2369000,39820.89453125
4307000,2369000,38040.37109375
4309000,2369000,36317.73828125
4311000,2369000,37622.67578125
4313000,2369000,35513.37890625
4315000,2369000,35140.84765625
4317000,2369000,36245.875
4319000,2369000,40374.62109375
4321000,2369000,43614.42578125
4323000,2369000,41081.77734375
4325000,2369000,40273.125
4327000,2369000,42838.19140625
4329000,2369000,39431.28515625
4331000,2369000,40253.984375
4333000,2369000,36635.01953125
4335000,2369000,34895.88671875
4337000,2369000,36161.390625
4339000,2369000,33516.6484375
4341000,2369000,35003.1953125
4343000,2369000,35603.25
4345000,2369000,34936.23828125
4347000,2369000,37823.7734375
4349000,2369000,37747.89453125
4351000,2369000,37709.01171875
4353000,2369000,40222.5234375
4355000,2369000,41598.46484375
4357000,2369000,39632.8203125
4359000,2369000,41382.91796875
4361000,2369000,42159.859375
4363000,2369000,41566.0234375
4365000,2369000,39956.10546875
4367000,2369000,39496.29296875
4369000,2369000,44214.77734375
4371000,2369000,42754.7109375
4373000,2369000,40922.73828125
4375000,2369000,41852.203125
4377000,2369000,44650.80078125
4379000,2369000,47688.9609375
4381000,2369000,48409.8203125
4383000,2369000,49321.0078125
4385000,2369000,49117.70703125
4387000,2369000,48738.265625
4389000,2369000,48444.75
4391000,2369000,47405.703125
4393000,2369000,46497.828125
4395000,2369000,44967.390625
4397000,2369000,46768.3203125
4399000,2369000,46434.13671875
4401000,2369000,47252.16015625
4403000,2369000,46688.640625
4405000,2369000,46164.65234375
4407000,2369000,46549.94921875
4409000,2369000,46601.65234375
4411000,2369000,47167.87890625
4413000,2369000,47755.96484375
4415000,2369000,47172.65234375
4417000,2369000,47834.1015625
4419000,2369000,48226.921875
4421000,2369000,46411.65625
4423000,2369000,45201.421875
4425000,2369000,46380.3515625
4427000,2369000,46168.7578125
4429000,2369000,45621.5234375
4431000,2369000,47079.91015625
4433000,2369000,46091.54296875
4435000,2369000,45624.4765625
4437000,2369000,46008.43359375
4439000,2369000,45441.65625
4441000,2369000,45055.0078125
4443000,2369000,44960.91796875
4445000,2369000,44843.546875
4447000,2369000,44779.8828125
4449000,2369000,44351.6640625
4451000,2369000,44007.09375
4453000,2369000,43958.62890625
4455000,2369000,43907.90625
4457000,2369000,43598.23046875
4459000,2369000,43414.6796875
4461000,2369000,43341.77734375
4463000,2369000,43114.859375
4465000,2369000,43140.9453125
4467000,2369000,43163.625
4469000,2369000,43107.5546875
4471000,2369000,43013.78125
4473000,2369000,42454.6484375
4475000,2369000,42146.59375
4477000,2369000,42069.0390625
4479000,2369000,41989.2265625
4481000,2369000,41855.4453125
4483000,2369000,41783.73046875
4485000,2369000,41695.28125
4487000,2369000,41637.90625
4489000,2369000,41695.15234375
4491000,2369000,41686.40234375
4493000,2369000,41622.02734375
4495000,2369000,41581.484375
4497000,2369000,43789.15625
4499000,2369000,44426.6953125
4501000,2369000,44305.703125
4503000,2369000,44179.921875
4505000,2369000,49102.32421875
4507000,2369000,50862.1953125
4509000,2369000,50743.99609375
4511000,2369000,50601.45703125
4513000,2369000,53695.640625
4515000,2369000,54839.828125
4517000,2369000,54819.60546875
4519000,2369000,54791.37890625
4521000,2369000,54739.18359375
4523000,2369000,54584.515625
4525000,2369000,54554.4453125
4527000,2369000,54508.671875
4529000,2369000,54863.05859375
4057000,2367000,39380.9140625
4059000,2367000,43437.09375
4061000,2367000,48962.6640625
4063000,2367000,46800.328125
4065000,2367000,48537.3984375
4067000,2367000,49871.5625
4069000,2367000,48589.1875
4071000,2367000,52074.4453125
4073000,2367000,51735.7890625
4075000,2367000,49178.84375
4077000,2367000,46552.3203125
4079000,2367000,39251.19140625
4081000,2367000,38712.1328125
4083000,2367000,44410.57421875
4085000,2367000,47049.18359375
4087000,2367000,43142.66015625
4089000,2367000,45268.2265625
4091000,2367000,46821.75390625
4093000,2367000,43707.09765625
4095000,2367000,43615.44140625
4097000,2367000,44396.33203125
4099000,2367000,47296.4609375
4101000,2367000,46094.9609375
4103000,2367000,39211.12890625
4105000,2367000,37939.27734375
4107000,2367000,43643.86328125
4109000,2367000,42436.5546875
4111000,2367000,42758.828125
4113000,2367000,43358.28515625
4115000,2367000,44468.73828125
4117000,2367000,41834.47265625
4119000,2367000,41176.109375
4121000,2367000,41944.46484375
4123000,2367000,43802.30859375
4125000,2367000,43559.328125
4127000,2367000,43345.01953125
4129000,2367000,42678.2578125
4131000,2367000,40851.66796875
4133000,2367000,40603.6796875
4135000,2367000,40356.3515625
4137000,2367000,40107.9765625
4139000,2367000,39760.375
4141000,2367000,40036.02734375
4143000,2367000,39983.1875
4145000,2367000,39464.89453125
4147000,2367000,38970.64453125
4149000,2367000,39419.59375
4151000,2367000,40260.734375
4153000,2367000,40905.734375
4155000,2367000,41040.9765625
4157000,2367000,39999.91796875
4159000,2367000,40586.45703125
4161000,2367000,40755.2421875
4163000,2367000,41345.38671875
4165000,2367000,42636.34375
4167000,2367000,43219.078125
4169000,2367000,44551.4765625
4171000,2367000,47287.75
4173000,2367000,47385.3046875
4175000,2367000,44526.0703125
4177000,2367000,46337.453125
4179000,2367000,49489.94921875
4181000,2367000,48647.3671875
4183000,2367000,46978.73828125
4185000,2367000,49324.01171875
4187000,2367000,54288.203125
4189000,2367000,55275.46875
4191000,2367000,56768.01171875
4193000,2367000,57489.07421875
4195000,2367000,59011.8359375
4197000,2367000,58709.98828125
4199000,2367000,55277.91015625
4201000,2367000,55540.64453125
4203000,2367000,57751.89453125
4205000,2367000,57868.76953125
4207000,2367000,57016.7421875
4209000,2367000,56411.96484375
4211000,2367000,55968.83203125
4213000,2367000,54226.13671875
4215000,2367000,53539.7890625
4217000,2367000,51778.23046875
4219000,2367000,50613.1484375
4221000,2367000,50342.8046875
4223000,2367000,50070.09765625
4225000,2367000,49309.24609375
4227000,2367000,48186.3359375
4229000,2367000,47910.93359375
4231000,2367000,47667.8125
4233000,2367000,47255.28515625
4235000,2367000,46549.25390625
4237000,2367000,46654.91796875
4239000,2367000,47257.609375
4241000,2367000,51143.8046875
4243000,2367000,58765.81640625
4245000,2367000,59539.890625
4247000,2367000,60193.734375
4249000,2367000,58525.2265625
4251000,2367000,52576.359375
4253000,2367000,51298.23828125
4255000,2367000,51343.74609375
4257000,2367000,48187.8984375
4259000,2367000,43426.58203125
4261000,2367000,43789.5
4263000,2367000,46220.37890625
4265000,2367000,47841.53515625
4267000,2367000,42750.96484375
4269000,2367000,43394.3125
4271000,2367000,41226.70703125
4273000,2367000,38874.390625
4275000,2367000,40845.43359375
4277000,2367000,45307.8828125
4279000,2367000,46296.01171875
4281000,2367000,40581.15234375
4283000,2367000,36991.3046875
4285000,2367000,36294.30078125
4287000,2367000,37456.828125
4289000,2367000,37110.890625
4291000,2367000,39005.44140625
4293000,2367000,40384.9375
4295000,2367000,36890.5390625
4297000,2367000,38368.23046875
4299000,2367000,41883.0703125
4301000,2367000,43855.53125
4303000,2367000,42613.21875
4305000,2367000,40532.08984375
4307000,2367000,38325.4765625
4309000,2367000,34527.8046875
4311000,2367000,34329.94921875
4313000,2367000,33858.97265625
4315000,2367000,34544
4317000,2367000,37640.41015625
4319000,2367000,43635.015625
4321000,2367000,47065.8984375
4323000,2367000,42716.80078125
4325000,2367000,42611.140625
4327000,2367000,44914.6953125
4329000,2367000,40412.18359375
4331000,2367000,36405.74609375
4333000,2367000,36355.921875
4335000,2367000,39798.90625
4337000,2367000,38290.96484375
4339000,2367000,34057.140625
4341000,2367000,37610.97265625
4343000,2367000,36811.2890625
4345000,2367000,38065.609375
4347000,2367000,40003.44140625
4349000,2367000,40549.18359375
4351000,2367000,37186.6171875
4353000,2367000,39803.01953125
4355000,2367000,41866.0625
4357000,2367000,39051.65234375
4359000,2367000,37890.890625
4361000,2367000,38736.6875
4363000,2367000,39512.4453125
4365000,2367000,39398.22265625
4367000,2367000,38900.875
4369000,2367000,40623.75390625
4371000,2367000,40969
4373000,2367000,43977.22265625
4375000,2367000,42367.55859375
4377000,2367000,43187.15625
4379000,2367000,45153.47265625
4381000,2367000,45825.65234375
4383000,2367000,48130.28125
4385000,2367000,49637.7265625
4387000,2367000,49869.15234375
4389000,2367000,47695.90625
4391000,2367000,45444.328125
4393000,2367000,45835.34765625
4395000,2367000,45201.31640625
4397000,2367000,47211.94921875
4399000,2367000,46883.3828125
4401000,2367000,48849.66015625
4403000,2367000,47366.76171875
4405000,2367000,47096.14453125
4407000,2367000,46945.40625
4409000,2367000,46471.8984375
4411000,2367000,47008.7421875
4413000,2367000,46994.7109375
4415000,2367000,47251.16015625
4417000,2367000,47481.8984375
4419000,2367000,46124.90625
4421000,2367000,44561.8671875
4423000,2367000,44835.80078125
4425000,2367000,45992.73828125
4427000,2367000,44772.01953125
4429000,2367000,44497.0859375
4431000,2367000,44517.140625
4433000,2367000,44471.40234375
4435000,2367000,44216.4453125
4437000,2367000,45525.95703125
4439000,2367000,44664.88671875
4441000,2367000,44107.6796875
4443000,2367000,44052.68359375
4445000,2367000,43620.4453125
4447000,2367000,43309.2421875
4449000,2367000,43070.1171875
4451000,2367000,42997.33984375
4453000,2367000,42895.07421875
4455000,2367000,42788.1953125
4457000,2367000,42750.8203125
4459000,2367000,42687.33984375
4461000,2367000,42624.41796875
4463000,2367000,42397.97265625
4465000,2367000,42524.6171875
4467000,2367000,42585.015625
4469000,2367000,42495.83984375
4471000,2367000,42417.9375
4473000,2367000,42352.62109375
4475000,2367000,42290.43359375
4477000,2367000,42248.125
4479000,2367000,42149.8125
4481000,2367000,42091.1640625
4483000,2367000,42060.48828125
4485000,2367000,41989.01953125
4487000,2367000,41919.640625
4489000,2367000,41441.421875
4491000,2367000,41189.5546875
4493000,2367000,41125.734375
4495000,2367000,41073.8125
4497000,2367000,41426.10546875
4499000,2367000,41894.5
4501000,2367000,41846.6171875
4503000,2367000,41801.33203125
4505000,2367000,45495.94921875
4507000,2367000,47642.88671875
4509000,2367000,47640.62109375
4511000,2367000,47617.44140625
4513000,2367000,52840.0234375
4515000,2367000,55058.58203125
4517000,2367000,55033.96875
4519000,2367000,55003.234375
4521000,2367000,54692.30859375
4523000,2367000,54469.09765625
4525000,2367000,54433.93359375
4527000,2367000,54385.01953125
4529000,2367000,54642.203125
4057000,2365000,45231.6640625
4059000,2365000,47520.3125
4061000,2365000,50871.3515625
4063000,2365000,50364.31640625
4065000,2365000,50809.796875
4067000,2365000,51359.1796875
4069000,2365000,50725.76953125
4071000,2365000,50744.3828125
4073000,2365000,48507.9140625
4075000,2365000,50594.328125
4077000,2365000,44320.2265625
4079000,2365000,42283.20703125
4081000,2365000,39466.96875
4083000,2365000,35595.24609375
4085000,2365000,37781.7578125
4087000,2365000,38407.6875
4089000,2365000,39758.015625
4091000,2365000,47140.703125
4093000,2365000,43035.8984375
4095000,2365000,38474.42578125
4097000,2365000,40780.578125
4099000,2365000,44981.453125
4101000,2365000,47297.40625
4103000,2365000,43697.4296875
4105000,2365000,43255.39453125
4107000,2365000,47909.55078125
4109000,2365000,45362.77734375
4111000,2365000,41548.30859375
4113000,2365000,41499.40234375
4115000,2365000,45076.6953125
4117000,2365000,44961.82421875
4119000,2365000,42224.94921875
4121000,2365000,42271.0390625
4123000,2365000,44348.9453125
4125000,2365000,43869.5078125
4127000,2365000,43694.85546875
4129000,2365000,42812.03125
4131000,2365000,41011.5703125
4133000,2365000,40766.90625
4135000,2365000,40867.078125
4137000,2365000,40502.28125
4139000,2365000,40495.8828125
4141000,2365000,40920.21484375
4143000,2365000,40368.71484375
4145000,2365000,39679.82421875
4147000,2365000,39500.19140625
4149000,2365000,40226.4375
4151000,2365000,40413.45703125
4153000,2365000,40063.52734375
4155000,2365000,39909.6015625
4157000,2365000,40320.05859375
4159000,2365000,40472.0390625
4161000,2365000,40611.203125
4163000,2365000,40473.4765625
4165000,2365000,40609.0234375
4167000,2365000,41514.1953125
4169000,2365000,43200.5
4171000,2365000,46286.96484375
4173000,2365000,47141.14453125
4175000,2365000,45104.05859375
4177000,2365000,45510.4921875
4179000,2365000,49255.21484375
4181000,2365000,49174.33984375
4183000,2365000,47334.66796875
4185000,2365000,49193.390625
4187000,2365000,53564.34375
4189000,2365000,53768.2578125
4191000,2365000,55557.015625
4193000,2365000,58517.9296875
4195000,2365000,62545.59375
4197000,2365000,58904.79296875
4199000,2365000,56637.453125
4201000,2365000,58701.62890625
4203000,2365000,63833.03515625
4205000,2365000,63337.43359375
4207000,2365000,63818.40234375
4209000,2365000,64533.765625
4211000,2365000,65023.16796875
4213000,2365000,63779.765625
4215000,2365000,63498.41015625
4217000,2365000,63271.78515625
4219000,2365000,63204.0859375
4221000,2365000,63188.390625
4223000,2365000,63169.46484375
4225000,2365000,63055.00390625
4227000,2365000,62806.9296875
4229000,2365000,62773.8671875
4231000,2365000,62736.9765625
4233000,2365000,60092.67578125
4235000,2365000,56348.65234375
4237000,2365000,56438.77734375
4239000,2365000,56643.1875
4241000,2365000,58831.71875
4243000,2365000,63188.19921875
4245000,2365000,63427.45703125
4247000,2365000,64749.12109375
4249000,2365000,64097.734375
4251000,2365000,62030.390625
4253000,2365000,60793.921875
4255000,2365000,61237.06640625
4257000,2365000,61862.6796875
4259000,2365000,59500.72265625
4261000,2365000,57060.07421875
4263000,2365000,55496.88671875
4265000,2365000,55016.05078125
4267000,2365000,53535.80078125
4269000,2365000,50334.2421875
4271000,2365000,50065.0859375
4273000,2365000,47004.51171875
4275000,2365000,46591.01171875
4277000,2365000,53172.67578125
4279000,2365000,52323.48046875
4281000,2365000,45530.34375
4283000,2365000,39488.34765625
4285000,2365000,37812.625
4287000,2365000,37760.53125
4289000,2365000,37575.6015625
4291000,2365000,39313.25
4293000,2365000,40914.48828125
4295000,2365000,41530.08984375
4297000,2365000,43456.91796875
4299000,2365000,46897.49609375
4301000,2365000,47790.6015625
4303000,2365000,46281.7734375
4305000,2365000,44103.453125
4307000,2365000,40593.21875
4309000,2365000,34916.72265625
4311000,2365000,34005.15234375
4313000,2365000,35721.51953125
4315000,2365000,40250.99609375
4317000,2365000,43082.3203125
4319000,2365000,44650.40625
4321000,2365000,50266.96875
4323000,2365000,48447.0234375
4325000,2365000,46613.875
4327000,2365000,47377.1015625
4329000,2365000,41231.3203125
4331000,2365000,37609.91015625
4333000,2365000,39736.71875
4335000,2365000,38174.203125
4337000,2365000,34718.98046875
4339000,2365000,34503.62109375
4341000,2365000,37721.6953125
4343000,2365000,38927.8203125
4345000,2365000,39814.04296875
4347000,2365000,36879.66796875
4349000,2365000,34005.359375
4351000,2365000,31578.40234375
4353000,2365000,30874.84375
4355000,2365000,31868.0390625
4357000,2365000,30199.927734375
4359000,2365000,29715.650390625
4361000,2365000,31738.8828125
4363000,2365000,33642.3671875
4365000,2365000,34355.28125
4367000,2365000,32815.33203125
4369000,2365000,33800.140625
4371000,2365000,32674.40234375
4373000,2365000,36511.2265625
4375000,2365000,36163.48046875
4377000,2365000,35157.359375
4379000,2365000,35486.71875
4381000,2365000,37875.81640625
4383000,2365000,38837.59375
4385000,2365000,39896.26171875
4387000,2365000,39761.1953125
4389000,2365000,37476.30078125
4391000,2365000,36544.03125
4393000,2365000,36746.6328125
4395000,2365000,36671.3515625
4397000,2365000,38768.25390625
4399000,2365000,39291.1015625
4401000,2365000,41291.77734375
4403000,2365000,40281.09765625
4405000,2365000,40026.08203125
4407000,2365000,38318.31640625
4409000,2365000,41098.7421875
4411000,2365000,41008.703125
4413000,2365000,42144.9921875
4415000,2365000,42930.77734375
4417000,2365000,42808.890625
4419000,2365000,40837.78125
4421000,2365000,39711.4375
4423000,2365000,40547.86328125
4425000,2365000,40713.94140625
4427000,2365000,40489.9453125
4429000,2365000,40713.671875
4431000,2365000,40415.12109375
4433000,2365000,40527.15234375
4435000,2365000,40417.80859375
4437000,2365000,41728.80859375
4439000,2365000,41407.0234375
4441000,2365000,41964.90625
4443000,2365000,42133.3125
4445000,2365000,42136.44140625
4447000,2365000,41225.046875
4449000,2365000,41731.5234375
4451000,2365000,42018.7109375
4453000,2365000,41830.7109375
4455000,2365000,41718.8515625
4457000,2365000,41990.234375
4459000,2365000,42112.703125
4461000,2365000,42036.7109375
4463000,2365000,41829.63671875
4465000,2365000,42050.546875
4467000,2365000,42153.56640625
4469000,2365000,42089.03125
4471000,2365000,42052.83984375
4473000,2365000,42188.34375
4475000,2365000,42217.24609375
4477000,2365000,42123.296875
4479000,2365000,42051.6640625
4481000,2365000,41996.10546875
4483000,2365000,41922.38671875
4485000,2365000,41844.765625
4487000,2365000,41757.58984375
4489000,2365000,41263.11328125
4491000,2365000,40986.90625
4493000,2365000,40908.20703125
4495000,2365000,40835.98828125
4497000,2365000,41167.30859375
4499000,2365000,41651.84765625
4501000,2365000,41614.5234375
4503000,2365000,41579.22265625
4505000,2365000,45084.3203125
4507000,2365000,47038.27734375
4509000,2365000,47404.83984375
4511000,2365000,47385.2265625
4513000,2365000,52381.38671875
4515000,2365000,54830.55078125
4517000,2365000,54733.12890625
4519000,2365000,54697.76171875
4521000,2365000,54474.87890625
4523000,2365000,54346.5234375
4525000,2365000,54328.0078125
4527000,2365000,54172.69921875
4529000,2365000,54411.015625
4057000,2363000,43804.8984375
4059000,2363000,45580.890625
4061000,2363000,51317.94921875
4063000,2363000,51324.375
4065000,2363000,51981.70703125
4067000,2363000,51297.01953125
4069000,2363000,46554.86328125
4071000,2363000,45795.8359375
4073000,2363000,46881.9296875
4075000,2363000,50286.6171875
4077000,2363000,48881.83984375
4079000,2363000,47745.93359375
4081000,2363000,41403.96484375
4083000,2363000,36735.5703125
4085000,2363000,35228.88671875
4087000,2363000,31132.5390625
4089000,2363000,34706.1796875
4091000,2363000,43750.53125
4093000,2363000,41354.765625
4095000,2363000,41572.5546875
4097000,2363000,39143.30859375
4099000,2363000,39344.7265625
4101000,2363000,38927.00390625
4103000,2363000,38748.2421875
4105000,2363000,41536.0078125
4107000,2363000,46318.78125
4109000,2363000,43759.015625
4111000,2363000,40890.359375
4113000,2363000,41812.40625
4115000,2363000,44108.03125
4117000,2363000,43639.74609375
4119000,2363000,42380.9453125
4121000,2363000,42850.1875
4123000,2363000,44472.67578125
4125000,2363000,44238.74609375
4127000,2363000,44089.41796875
4129000,2363000,42995.62109375
4131000,2363000,41246.671875
4133000,2363000,41180.421875
4135000,2363000,41496.26171875
4137000,2363000,41309.46875
4139000,2363000,41603.375
4141000,2363000,41513.94921875
4143000,2363000,40614.48828125
4145000,2363000,39987.28125
4147000,2363000,40404.62890625
4149000,2363000,40416.7265625
4151000,2363000,41204.37109375
4153000,2363000,40627.48046875
4155000,2363000,41364.95703125
4157000,2363000,42273.72265625
4159000,2363000,40985.4375
4161000,2363000,41511.359375
4163000,2363000,42843.85546875
4165000,2363000,42035.625
4167000,2363000,43066.11328125
4169000,2363000,44369.30078125
4171000,2363000,47481
4173000,2363000,46804.2734375
4175000,2363000,45283.66015625
4177000,2363000,45808.3984375
4179000,2363000,49740.37109375
4181000,2363000,48883.6328125
4183000,2363000,47727
4185000,2363000,49253.79296875
4187000,2363000,52649.92578125
4189000,2363000,53147.0625
4191000,2363000,53259.73828125
4193000,2363000,55342.9296875
4195000,2363000,60234.296875
4197000,2363000,57000.74609375
4199000,2363000,55361.98828125
4201000,2363000,58198.53515625
4203000,2363000,62337.6328125
4205000,2363000,63182.4921875
4207000,2363000,60924.09765625
4209000,2363000,62883.54296875
4211000,2363000,63491.88671875
4213000,2363000,63192.10546875
4215000,2363000,63184.0859375
4217000,2363000,63172.953125
4219000,2363000,63162.09765625
4221000,2363000,63077.84375
4223000,2363000,63054.9921875
4225000,2363000,62873.95703125
4227000,2363000,62690.03125
4229000,2363000,62653.296875
4231000,2363000,62612.91015625
4233000,2363000,59877.4453125
4235000,2363000,56205.09375
4237000,2363000,56152.7578125
4239000,2363000,56246.8125
4241000,2363000,58099.27734375
4243000,2363000,60547.56640625
4245000,2363000,60515.73046875
4247000,2363000,60705.421875
4249000,2363000,60456.0625
4251000,2363000,61408.9609375
4253000,2363000,60081.3046875
4255000,2363000,62829.7421875
4257000,2363000,59703.69921875
4259000,2363000,58797.4140625
4261000,2363000,59696.015625
4263000,2363000,58059.0390625
4265000,2363000,52839.53125
4267000,2363000,51650.52734375
4269000,2363000,51428.58984375
4271000,2363000,51277.640625
4273000,2363000,49249.23828125
4275000,2363000,47109.76171875
4277000,2363000,48820.8046875
4279000,2363000,50011.61328125
4281000,2363000,45287.97265625
4283000,2363000,40677.32421875
4285000,2363000,40941.02734375
4287000,2363000,38556.09765625
4289000,2363000,37018.89453125
4291000,2363000,36700.7421875
4293000,2363000,41519.66015625
4295000,2363000,46725.68359375
4297000,2363000,47358.4296875
4299000,2363000,47443.8203125
4301000,2363000,46377.94140625
4303000,2363000,44461.7890625
4305000,2363000,41443.51953125
4307000,2363000,37940.828125
4309000,2363000,34759.1796875
4311000,2363000,32565.533203125
4313000,2363000,33965.09375
4315000,2363000,37425.63671875
4317000,2363000,40036.4375
4319000,2363000,39841.9609375
4321000,2363000,45076.64453125
4323000,2363000,47655.97265625
4325000,2363000,50980.84375
4327000,2363000,48332.21484375
4329000,2363000,43596.16015625
4331000,2363000,40333.56640625
4333000,2363000,38625.81640625
4335000,2363000,37026.0625
4337000,2363000,36442.890625
4339000,2363000,36158.49609375
4341000,2363000,38833.2265625
4343000,2363000,42037.66796875
4345000,2363000,40215.5
4347000,2363000,34089.85546875
4349000,2363000,29681.048828125
4351000,2363000,30096.5703125
4353000,2363000,30519.802734375
4355000,2363000,29524.205078125
4357000,2363000,29100.75
4359000,2363000,28201.19140625
4361000,2363000,31383.61328125
4363000,2363000,33942.0390625
4365000,2363000,34144
4367000,2363000,33115.359375
4369000,2363000,31749.751953125
4371000,2363000,30997.55078125
4373000,2363000,32561.76171875
4375000,2363000,36476.015625
4377000,2363000,36399.3828125
4379000,2363000,34708.8203125
4381000,2363000,35348.17578125
4383000,2363000,35827.23046875
4385000,2363000,38196.703125
4387000,2363000,39428.7109375
4389000,2363000,37596.046875
4391000,2363000,36662.5625
4393000,2363000,36192.59375
4395000,2363000,36523.29296875
4397000,2363000,39635.69921875
4399000,2363000,40498.5703125
4401000,2363000,41709.51953125
4403000,2363000,41873.765625
4405000,2363000,39419.625
4407000,2363000,39703.765625
4409000,2363000,43358.68359375
4411000,2363000,43267.70703125
4413000,2363000,43807.9375
4415000,2363000,43217.0078125
4417000,2363000,40979.30859375
4419000,2363000,40159.203125
4421000,2363000,40188.72265625
4423000,2363000,42178.28515625
4425000,2363000,41794
4427000,2363000,40889.72265625
4429000,2363000,41416.6484375
4431000,2363000,41332.625
4433000,2363000,41120.0703125
4435000,2363000,41079.66015625
4437000,2363000,41886.1328125
4439000,2363000,43155.28515625
4441000,2363000,43232.14453125
4443000,2363000,42806.58984375
4445000,2363000,41783.8203125
4447000,2363000,40812.5859375
4449000,2363000,42848.828125
4451000,2363000,42730.43359375
4453000,2363000,42064.046875
4455000,2363000,41719.046875
4457000,2363000,41816.78515625
4459000,2363000,41941.69921875
4461000,2363000,41827.59375
4463000,2363000,41619.6796875
4465000,2363000,41849.359375
4467000,2363000,41954.36328125
4469000,2363000,41918.89453125
4471000,2363000,41875.6796875
4473000,2363000,41946.2421875
4475000,2363000,41960.8984375
4477000,2363000,41885.5390625
4479000,2363000,41835.76171875
4481000,2363000,41770.15625
4483000,2363000,41724.89453125
4485000,2363000,41631.21484375
4487000,2363000,41568.26953125
4489000,2363000,41081.4921875
4491000,2363000,40773.77734375
4493000,2363000,40678.078125
4495000,2363000,40596.484375
4497000,2363000,40918.046875
4499000,2363000,41079.484375
4501000,2363000,40953.18359375
4503000,2363000,41010.88671875
4505000,2363000,44690.4140625
4507000,2363000,46820.0234375
4509000,2363000,46789.44140625
4511000,2363000,47154.50390625
4513000,2363000,51924.140625
4515000,2363000,54532.69921875
4517000,2363000,54503.8203125
4519000,2363000,54470.73046875
4521000,2363000,54258.40625
4523000,2363000,54123.4765625
4525000,2363000,54131.27734375
4527000,2363000,54103.47265625
4529000,2363000,54179.44140625
4057000,2361000,46619.140625
4059000,2361000,45135.828125
4061000,2361000,44406.7421875
4063000,2361000,49334.0625
4065000,2361000,50022.4375
4067000,2361000,50506.53515625
4069000,2361000,48116.1328125
4071000,2361000,44642.51953125
4073000,2361000,41225.2578125
4075000,2361000,46035.0625
4077000,2361000,50995.0625
4079000,2361000,46357.23046875
4081000,2361000,43604.85546875
4083000,2361000,39940.671875
4085000,2361000,43065.29296875
4087000,2361000,38288.72265625
4089000,2361000,31128.765625
4091000,2361000,42404.71484375
4093000,2361000,37582.6484375
4095000,2361000,34331.4609375
4097000,2361000,36311.12109375
4099000,2361000,37906.54296875
4101000,2361000,34555.546875
4103000,2361000,32342.1875
4105000,2361000,34851.13671875
4107000,2361000,41856.3203125
4109000,2361000,42835.60546875
4111000,2361000,41275.234375
4113000,2361000,39822.609375
4115000,2361000,45422.33984375
4117000,2361000,44398.55078125
4119000,2361000,42950.1015625
4121000,2361000,43299.10546875
4123000,2361000,45293.3671875
4125000,2361000,44936.75
4127000,2361000,44639.17578125
4129000,2361000,43865.65234375
4131000,2361000,42096.5234375
4133000,2361000,41756.09765625
4135000,2361000,41929.3203125
4137000,2361000,42203.92578125
4139000,2361000,43211.59765625
4141000,2361000,42703.98828125
4143000,2361000,40931.36328125
4145000,2361000,41611.68359375
4147000,2361000,41239.55078125
4149000,2361000,41870.52734375
4151000,2361000,41372.87109375
4153000,2361000,42164.0390625
4155000,2361000,42290.68359375
4157000,2361000,42826.28125
4159000,2361000,42234.31640625
4161000,2361000,43639.2890625
4163000,2361000,45275.25
4165000,2361000,43121.3359375
4167000,2361000,42974.984375
4169000,2361000,46002.60546875
4171000,2361000,48237.87890625
4173000,2361000,47822.6953125
4175000,2361000,46586.10546875
4177000,2361000,47122.734375
4179000,2361000,50587.97265625
4181000,2361000,49381.11328125
4183000,2361000,48037.0234375
4185000,2361000,49801.203125
4187000,2361000,52932.60546875
4189000,2361000,52524.84765625
4191000,2361000,51448.125
4193000,2361000,53197.59375
4195000,2361000,56258.69140625
4197000,2361000,56030.28125
4199000,2361000,56245.64453125
4201000,2361000,56830.42578125
4203000,2361000,61157.59765625
4205000,2361000,60454.55078125
4207000,2361000,59536.98046875
4209000,2361000,61032.4453125
4211000,2361000,63155.5625
4213000,2361000,63139.67578125
4215000,2361000,63122.4609375
4217000,2361000,63106.5078125
4219000,2361000,63090.21875
4221000,2361000,62994.08203125
4223000,2361000,62966.44140625
4225000,2361000,62775.25
4227000,2361000,62597.71484375
4229000,2361000,62556.62109375
4231000,2361000,62512.10546875
4233000,2361000,59684.74609375
4235000,2361000,56096.5625
4237000,2361000,56040.8125
4239000,2361000,56135.19140625
4241000,2361000,58040.921875
4243000,2361000,60429.53125
4245000,2361000,60350.16015625
4247000,2361000,60266.2890625
